%HTA01.xlt		3 mS Echo Tracking			
%c-PRE	c-DIAM	c-ECG	f-PRE	f-DIAM	f-ECG
122.3577881	6.486999989	-0.072039999	115.7317123	8.815999985	0.135499999
122.2075348	6.482999802	-0.069600001	115.7317123	8.812999725	0.147699997
122.1002197	6.480000019	-0.067160003	115.7317123	8.81099987	0.155100003
121.992897	6.477000237	-0.069600001	115.7317123	8.807999611	0.164800003
121.8855743	6.47300005	-0.067160003	115.7317123	8.805999756	0.172199994
121.8426437	6.468999863	-0.067160003	115.7317123	8.80300045	0.179499999
121.7782516	6.465000153	-0.067160003	115.7317123	8.800000191	0.189300001
121.7353287	6.460999966	-0.067160003	115.7317123	8.798000336	0.196600005
121.628006	6.455999851	-0.069600001	115.7317123	8.795000076	0.206300005
121.5206909	6.451000214	-0.067160003	115.7317123	8.791999817	0.211199999
121.3704376	6.447000027	-0.069600001	115.7317123	8.789999962	0.218600005
121.1987305	6.441999912	-0.067160003	115.6674347	8.786000252	0.223399997
121.0484772	6.438000202	-0.064709999	115.7317123	8.784000397	0.230800003
120.8982315	6.434999943	-0.067160003	115.7317123	8.781000137	0.235699996
120.7265244	6.431000233	-0.067160003	115.7317123	8.779000282	0.243000001
120.5762711	6.427999973	-0.067160003	115.7317123	8.776000023	0.247899994
120.3616333	6.427000046	-0.067160003	115.7317123	8.774999619	0.252700001
120.1469879	6.423999786	-0.069600001	115.7317123	8.770999908	0.255199999
119.9538193	6.422999859	-0.067160003	115.7317123	8.769000053	0.257600009
119.7821045	6.421999931	-0.067160003	115.7317123	8.767000198	0.255199999
119.5245361	6.421000004	-0.067160003	115.7317123	8.765000343	0.255199999
119.3742828	6.420000076	-0.069600001	115.6674347	8.762000084	0.25029999
119.2025757	6.419000149	-0.067160003	115.6674347	8.760000229	0.245399997
119.05233	6.419000149	-0.069600001	115.7317123	8.758000374	0.240500003
118.9020844	6.416999817	-0.072039999	115.7317123	8.755999565	0.235699996
118.7303619	6.416999817	-0.069600001	115.6674347	8.753000259	0.223399997
118.4728012	6.415999889	-0.069600001	115.6674347	8.751999855	0.211199999
118.2796249	6.414000034	-0.064709999	115.7317123	8.748999596	0.199000001
118.0649872	6.413000107	-0.067160003	115.7317123	8.748000145	0.186800003
117.8503418	6.410999775	-0.064709999	115.7317123	8.74600029	0.174600005
117.635704	6.409999847	-0.064709999	115.7317123	8.744000435	0.159999996
117.4210663	6.40899992	-0.064709999	115.6674347	8.743000031	0.142900005
117.3352127	6.407000065	-0.062270001	115.7317123	8.739999771	0.128199995
117.120575	6.40500021	-0.064709999	115.7317123	8.73900032	0.113600001
116.9059296	6.40500021	-0.062270001	115.7317123	8.737999916	0.09646
116.6912842	6.403999805	-0.062270001	115.7317123	8.736000061	0.081809998
116.4766464	6.402999878	-0.059829999	115.7317123	8.734000206	0.064709999
116.3264008	6.401000023	-0.062270001	115.7317123	8.732999802	0.04518
116.1117554	6.400000095	-0.062270001	115.7317123	8.732000351	0.03297
115.9615097	6.400000095	-0.059829999	115.7317123	8.730999947	0.02076
115.811264	6.397999763	-0.059829999	115.7317123	8.729000092	0.008547
115.5966263	6.396999836	-0.062270001	115.7317123	8.727999687	-0.006105
115.3390579	6.394999981	-0.059829999	115.6674347	8.727000237	-0.02076
115.1244202	6.393000126	-0.057390001	115.6674347	8.725999832	-0.035409998
114.8668518	6.390999794	-0.057390001	115.7317123	8.723999977	-0.042739999
114.6522141	6.388999939	-0.057390001	115.7317123	8.722999573	-0.05006
114.5019608	6.388000011	-0.057390001	115.7317123	8.722999573	-0.059829999
114.287323	6.386000156	-0.057390001	115.7317123	8.720999718	-0.067160003
114.0726776	6.383999825	-0.057390001	115.6674347	8.720000267	-0.074479997
113.8580399	6.382999897	-0.054949999	115.7317123	8.720000267	-0.081809998
113.6648712	6.381000042	-0.052499998	115.7317123	8.718999863	-0.084250003
113.4931488	6.380000114	-0.052499998	115.7317123	8.718000412	-0.089129999
113.3429108	6.376999855	-0.05006	115.7317123	8.718000412	-0.094020002
113.1926575	6.376999855	-0.05006	115.7317123	8.717000008	-0.098899998
113.0209427	6.375	-0.047619998	115.6674347	8.715999603	-0.098899998
112.870697	6.373000145	-0.05006	115.7317123	8.715000153	-0.101300001
112.763382	6.370999813	-0.047619998	115.7317123	8.713999748	-0.101300001
112.6560593	6.369999886	-0.05006	115.7317123	8.713000298	-0.101300001
112.4414215	6.368999958	-0.047619998	115.6674347	8.713000298	-0.103799999
112.2911682	6.366000175	-0.04518	115.7317123	8.711999893	-0.106200002
112.0765305	6.364999771	-0.047619998	115.6674347	8.711000443	-0.106200002
111.8833542	6.362999916	-0.04518	115.7317123	8.711000443	-0.106200002
111.7116394	6.361999989	-0.047619998	115.7317123	8.710000038	-0.106200002
111.4970016	6.360000134	-0.04518	115.7317123	8.710000038	-0.106200002
111.346756	6.357999802	-0.04518	115.7317123	8.708999634	-0.106200002
111.1965103	6.355000019	-0.04518	115.7317123	8.708999634	-0.106200002
110.9818726	6.352000237	-0.042739999	115.774559	8.708999634	-0.1087
110.7672272	6.349999905	-0.042739999	115.7317123	8.706999779	-0.1087
110.6599045	6.34800005	-0.040290002	115.7317123	8.706999779	-0.106200002
110.5096588	6.346000195	-0.042739999	115.7317123	8.706999779	-0.106200002
110.3594131	6.342999935	-0.040290002	115.7317123	8.706000328	-0.1087
110.2520905	6.340000153	-0.040290002	115.7317123	8.706000328	-0.106200002
110.1447754	6.336999893	-0.042739999	115.7317123	8.706000328	-0.106200002
110.0374527	6.335000038	-0.03785	115.7317123	8.706000328	-0.106200002
109.887207	6.331999779	-0.040290002	115.7317123	8.704999924	-0.106200002
109.7154922	6.328999996	-0.035409998	115.7317123	8.704999924	-0.1087
109.5652466	6.327000141	-0.03785	115.7317123	8.704000473	-0.1087
109.4149933	6.323999882	-0.035409998	115.7317123	8.704000473	-0.106200002
109.3506012	6.321000099	-0.035409998	115.7317123	8.704000473	-0.103799999
109.2003555	6.318999767	-0.03785	115.7317123	8.704000473	-0.101300001
109.1574249	6.315999985	-0.035409998	115.7317123	8.703000069	-0.101300001
109.0501099	6.31400013	-0.03785	115.7317123	8.704000473	-0.098899998
108.9427872	6.311999798	-0.03297	115.7317123	8.703000069	-0.101300001
108.7710724	6.309999943	-0.03297	115.7317123	8.703000069	-0.098899998
108.6852188	6.308000088	-0.03297	115.7317123	8.701999664	-0.098899998
108.5779037	6.306000233	-0.02808	115.7317123	8.701999664	-0.09646
108.4705811	6.303999901	-0.03297	115.7317123	8.701999664	-0.09646
108.3632584	6.302000046	-0.03053	115.7317123	8.701000214	-0.094020002
108.2130127	6.301000118	-0.02808	115.7317123	8.701000214	-0.094020002
108.10569	6.298999786	-0.02564	115.7317123	8.699999809	-0.089129999
107.8481216	6.297999859	-0.02564	115.774559	8.701000214	-0.089129999
107.6764145	6.296000004	-0.0232	115.7317123	8.699999809	-0.086690001
107.4617767	6.295000076	-0.02076	115.7317123	8.699999809	-0.086690001
107.3115234	6.293000221	-0.02076	115.7317123	8.699999809	-0.086690001
107.2042007	6.290999889	-0.0232	115.7317123	8.699999809	-0.086690001
107.0539551	6.289999962	-0.0232	115.774559	8.697999954	-0.084250003
106.9466324	6.288000107	-0.0232	115.774559	8.697999954	-0.081809998
106.7963867	6.287000179	-0.0232	115.774559	8.69699955	-0.081809998
106.6246796	6.284999847	-0.0232	115.7317123	8.69699955	-0.084250003
106.4744263	6.282999992	-0.0232	115.774559	8.69699955	-0.084250003
106.3241806	6.282000065	-0.0232	115.774559	8.696000099	-0.084250003
106.2597885	6.28000021	-0.02076	115.774559	8.696000099	-0.081809998
106.1095428	6.27699995	-0.0232	115.774559	8.694999695	-0.079369999
106.0666122	6.275000095	-0.02076	115.774559	8.694000244	-0.079369999
105.9592896	6.272999763	-0.0232	115.7317123	8.694000244	-0.079369999
105.8519745	6.271999836	-0.02076	115.774559	8.69299984	-0.076920003
105.7875824	6.269000053	-0.01832	115.774559	8.692000389	-0.076920003
105.6802597	6.267000198	-0.015869999	115.774559	8.690999985	-0.074479997
105.5944061	6.264999866	-0.015869999	115.774559	8.690999985	-0.076920003
105.4870834	6.263000011	-0.015869999	115.774559	8.68999958	-0.076920003
105.3797607	6.260000229	-0.01343	115.774559	8.68900013	-0.079369999
105.3153687	6.258999825	-0.015869999	115.774559	8.68900013	-0.076920003
105.165123	6.256999969	-0.01343	115.774559	8.687000275	-0.074479997
105.1222	6.255000114	-0.01343	115.774559	8.68599987	-0.074479997
104.9504852	6.252999783	-0.008547	115.774559	8.68599987	-0.072039999
104.9075623	6.25	-0.01099	115.774559	8.684000015	-0.074479997
104.7358475	6.249000072	-0.008547	115.774559	8.682999611	-0.074479997
104.6499863	6.247000217	-0.003663	115.774559	8.68200016	-0.076920003
104.5855942	6.243999958	-0.008547	115.774559	8.680000305	-0.072039999
104.4782715	6.243000031	-0.006105	115.774559	8.678999901	-0.072039999
104.3709564	6.239999771	-0.006105	115.774559	8.67800045	-0.072039999
104.2207108	6.238999844	-0.001221	115.774559	8.677000046	-0.069600001
104.1133881	6.236000061	0.001221	115.774559	8.675999641	-0.072039999
104.006073	6.234000206	0.001221	115.774559	8.673999786	-0.074479997
103.8987503	6.232999802	0.006105	115.838829	8.673999786	-0.074479997
103.8128967	6.230999947	0.003663	115.838829	8.671999931	-0.074479997
103.748497	6.229000092	0.006105	115.838829	8.670000076	-0.074479997
103.705574	6.227000237	0.006105	115.838829	8.668999672	-0.074479997
103.5982513	6.225999832	0.008547	115.838829	8.668000221	-0.074479997
103.5338593	6.223999977	0.008547	115.774559	8.666999817	-0.074479997
103.4265442	6.22300005	0.01099	115.774559	8.664999962	-0.076920003
103.340683	6.222000122	0.015869999	115.838829	8.663000107	-0.074479997
103.2762909	6.218999863	0.015869999	115.838829	8.663000107	-0.072039999
103.1689758	6.217999935	0.01832	115.838829	8.661000252	-0.072039999
103.0616531	6.217000008	0.01832	115.838829	8.659000397	-0.069600001
103.0187225	6.215000153	0.0232	115.838829	8.657999992	-0.069600001
102.9543304	6.214000225	0.02076	115.838829	8.656999588	-0.069600001
102.8684769	6.211999893	0.0232	115.838829	8.656000137	-0.067160003
102.7611542	6.210999966	0.02564	115.838829	8.654999733	-0.067160003
102.6538391	6.210999966	0.02564	115.838829	8.654000282	-0.069600001
102.589447	6.209000111	0.02808	115.838829	8.652000427	-0.069600001
102.4392014	6.208000183	0.02808	115.838829	8.652000427	-0.069600001
102.4392014	6.206999779	0.03053	115.838829	8.651000023	-0.069600001
102.3318787	6.204999924	0.02808	115.838829	8.651000023	-0.069600001
102.2889481	6.204999924	0.02808	115.838829	8.649000168	-0.067160003
102.2245636	6.203000069	0.02808	115.838829	8.647999763	-0.067160003
102.1172409	6.202000141	0.02808	115.838829	8.647999763	-0.069600001
102.1172409	6.201000214	0.02808	115.838829	8.647000313	-0.067160003
101.9669876	6.198999882	0.02564	115.838829	8.645999908	-0.069600001
101.9669876	6.198999882	0.0232	115.838829	8.645000458	-0.069600001
101.8596649	6.197000027	0.02076	115.838829	8.644000053	-0.067160003
101.8596649	6.195000172	0.015869999	115.838829	8.644000053	-0.064709999
101.8167419	6.193999767	0.01343	115.838829	8.642999649	-0.064709999
101.8167419	6.19299984	0.008547	115.838829	8.642000198	-0.064709999
101.7094193	6.190999985	0.003663	115.838829	8.640999794	-0.064709999
101.7094193	6.190000057	0.001221	115.838829	8.640999794	-0.064709999
101.6450272	6.188000202	-0.001221	115.8816833	8.638999939	-0.062270001
101.6021042	6.186999798	-0.006105	115.838829	8.638999939	-0.062270001
101.6021042	6.184999943	-0.008547	115.838829	8.637000084	-0.059829999
101.5591736	6.184000015	-0.01099	115.838829	8.637000084	-0.059829999
101.4947815	6.18200016	-0.01343	115.838829	8.63599968	-0.059829999
101.4518585	6.181000233	-0.01832	115.838829	8.635000229	-0.059829999
101.3874664	6.179999828	-0.01832	115.8816833	8.633999825	-0.057390001
101.3445358	6.177999973	-0.01832	115.8816833	8.633999825	-0.057390001
101.2372131	6.176000118	-0.02076	115.838829	8.633000374	-0.057390001
101.172821	6.173999786	-0.02076	115.838829	8.633000374	-0.059829999
101.172821	6.172999859	-0.0232	115.838829	8.631999969	-0.054949999
101.1298904	6.171000004	-0.02564	115.8816833	8.631999969	-0.054949999
101.0869598	6.170000076	-0.02808	115.8816833	8.631999969	-0.054949999
101.0225754	6.166999817	-0.02564	115.8816833	8.631999969	-0.052499998
100.9152527	6.165999889	-0.02564	115.8816833	8.633000374	-0.052499998
100.80793	6.164000034	-0.02564	115.838829	8.633999825	-0.054949999
100.765007	6.163000107	-0.0232	115.8816833	8.63599968	-0.052499998
100.6576843	6.160999775	-0.02564	115.8816833	8.637000084	-0.052499998
100.6576843	6.159999847	-0.0232	115.8816833	8.638999939	-0.05006
100.6147614	6.157000065	-0.02564	115.8816833	8.642000198	-0.05006
100.6147614	6.156000137	-0.0232	115.8816833	8.645000458	-0.05006
100.5074387	6.15500021	-0.0232	115.8816833	8.647000313	-0.052499998
100.400116	6.153999805	-0.0232	115.8816833	8.651000023	-0.052499998
100.3357239	6.15199995	-0.02076	115.8816833	8.654999733	-0.052499998
100.2284088	6.151000023	-0.0232	115.8816833	8.659000397	-0.052499998
100.2284088	6.150000095	-0.02076	115.8816833	8.663000107	-0.05006
100.1425476	6.147999763	-0.02076	115.92453	8.666999817	-0.052499998
100.1425476	6.147999763	-0.02076	115.9888	8.673000336	-0.052499998
100.0781555	6.146999836	-0.0232	116.0316467	8.67800045	-0.05006
100.0352325	6.146999836	-0.0232	113.3107758	8.682999611	-0.05006
99.97084045	6.146999836	-0.02076	111.9610443	8.68900013	-0.05006
99.86351776	6.149000168	-0.02564	111.5968323	8.694000244	-0.05006
99.75619507	6.15199995	-0.02564	111.3825912	8.701000214	-0.05006
99.71327209	6.15500021	-0.02808	111.2326202	8.706999779	-0.05006
99.67034149	6.160999775	-0.03053	111.0612259	8.713999748	-0.05006
99.56302643	6.166999817	-0.03297	110.9112549	8.720999718	-0.04518
99.49863434	6.173999786	-0.03297	110.7612915	8.727999687	-0.04518
99.45570374	6.183000088	-0.02564	110.6541672	8.736000061	-0.04518
99.34838104	6.190999985	-0.015869999	110.5470505	8.743000031	-0.047619998
99.19813538	6.201000214	0.003663	110.5470505	8.748999596	-0.047619998
99.09081268	6.211999893	0.03053	110.4827728	8.755999565	-0.04518
99.02642059	6.223999977	0.067160003	110.4399261	8.762999535	-0.042739999
98.9190979	6.235000134	0.111100003	110.3970795	8.769000053	-0.040290002
98.83324432	6.247000217	0.167300001	110.3328094	8.774000168	-0.040290002
98.72592926	6.258999825	0.230800003	110.2899628	8.779999733	-0.03785
98.61860657	6.270999908	0.299100012	110.2899628	8.784999847	-0.03785
98.44689178	6.282999992	0.362599999	110.2899628	8.788999557	-0.035409998
98.36103821	6.296000004	0.421200007	110.3328094	8.793999672	-0.035409998
98.25372314	6.309999943	0.465200007	110.3328094	8.798000336	-0.035409998
98.14640045	6.322000027	0.484699994	110.3970795	8.802000046	-0.035409998
98.08200836	6.335000038	0.4921	110.4399261	8.805000305	-0.03297
97.97468567	6.34800005	0.474999994	110.4827728	8.807999611	-0.03053
97.97468567	6.361999989	0.448100001	110.4827728	8.81099987	-0.03053
97.82444	6.374000072	0.406599998	110.5470505	8.81400013	-0.02808
97.71711731	6.387000084	0.362599999	110.4827728	8.815999985	-0.02808
97.60979462	6.399000168	0.316199988	110.4827728	8.819000244	-0.02808
97.50247955	6.40899992	0.262499988	110.4399261	8.821000099	-0.02808
97.41662598	6.420000076	0.216100007	110.4399261	8.82199955	-0.02808
97.30930328	6.427999973	0.169699997	110.3328094	8.824000359	-0.02564
97.24491119	6.434999943	0.128199995	110.2899628	8.824999809	-0.0232
97.09466553	6.441999912	0.089129999	110.2256851	8.826000214	-0.0232
96.98734283	6.447999954	0.059829999	110.1185608	8.828000069	-0.02076
96.77270508	6.452000141	0.03297	110.0757141	8.828000069	-0.02076
96.57952881	6.454999924	0.008547	109.9685898	8.829000473	-0.015869999
96.40781403	6.459000111	-0.006105	109.8186264	8.829000473	-0.01343
96.15024567	6.461999893	-0.0232	109.7115021	8.829000473	-0.01099
96.10732269	6.46600008	-0.035409998	109.497261	8.829000473	-0.01099
96	6.46999979	-0.047619998	109.3901367	8.829000473	-0.008547
96.10732269	6.472000122	-0.052499998	109.2401733	8.829000473	-0.006105
96.19317627	6.475999832	-0.057390001	109.1758957	8.828000069	-0.001221
96.36488342	6.479000092	-0.059829999	109.068779	8.828000069	-0.003663
96.57952881	6.482999802	-0.059829999	108.983078	8.826999664	-0.001221
96.66538239	6.485000134	-0.059829999	108.918808	8.826000214	0.001221
96.72977448	6.487999916	-0.062270001	108.8759613	8.826000214	0.003663
96.66538239	6.491000175	-0.059829999	108.768837	8.824000359	0.006105
96.62245178	6.493999958	-0.059829999	108.704567	8.824000359	0.01099
96.51513672	6.495999813	-0.059829999	108.618866	8.822999954	0.01343
96.40781403	6.499000072	-0.057390001	108.5545959	8.821000099	0.015869999
96.36488342	6.500999928	-0.054949999	108.4474716	8.821000099	0.01343
96.36488342	6.504000187	-0.05006	108.2975006	8.819000244	0.015869999
96.51513672	6.506000042	-0.05006	108.1903839	8.81799984	0.015869999
96.83709717	6.507999897	-0.05006	108.0404129	8.815999985	0.02076
97.35223389	6.510000229	-0.04518	107.8261719	8.81499958	0.01832
98.03907776	6.513000011	-0.04518	107.6762009	8.81400013	0.02076
98.9190979	6.514999866	-0.042739999	107.5048065	8.812000275	0.01832
100.0352325	6.518000126	-0.042739999	107.4619598	8.81000042	0.02076
101.3445358	6.519000053	-0.03785	107.3548355	8.807999611	0.01832
102.9114075	6.521999836	-0.035409998	107.3548355	8.805999756	0.01832
104.5855942	6.524000168	-0.03297	107.2477188	8.803999901	0.01832
106.581749	6.525000095	-0.03053	107.0977478	8.802000046	0.015869999
108.5779037	6.52699995	-0.03053	106.9906311	8.800000191	0.01343
110.6599045	6.528999805	-0.02808	106.8835068	8.796999931	0.01343
112.763382	6.53000021	-0.02808	106.7763824	8.795000076	0.01099
114.7595291	6.531000137	-0.0232	106.6692657	8.793000221	0.008547
116.6483612	6.532999992	-0.0232	106.6692657	8.791000366	0.006105
118.3225555	6.532999992	-0.01832	106.6264191	8.788000107	0.001221
119.8894272	6.53399992	-0.015869999	106.5621414	8.784999847	-0.003663
121.2631226	6.532999992	-0.01832	106.4550247	8.784000397	-0.006105
122.5080338	6.53399992	-0.015869999	106.3693237	8.781000137	-0.008547
123.5168381	6.532999992	-0.01343	106.1979294	8.779000282	-0.01099
124.3968658	6.532000065	-0.01099	105.9836884	8.777000427	-0.01343
125.1266403	6.531000137	-0.01099	105.8337173	8.774000168	-0.015869999
125.8134918	6.528999805	-0.006105	105.6837463	8.772000313	-0.02076
126.4359436	6.527999878	-0.003663	105.5766296	8.769000053	-0.0232
126.9725418	6.525000095	-0.001221	105.4695053	8.767999649	-0.02564
127.4876785	6.522999763	0.001221	105.3195343	8.765999794	-0.02564
127.9598846	6.519000053	0.003663	105.1481476	8.763999939	-0.02564
128.4964905	6.517000198	0.006105	104.9981766	8.762000084	-0.02808
128.968689	6.513999939	0.008547	104.7839279	8.758999825	-0.02808
129.4409027	6.510000229	0.01099	104.6339645	8.758000374	-0.02808
129.9560394	6.507999897	0.01343	104.4839935	8.755999565	-0.02808
130.2779999	6.505000114	0.01832	104.3125992	8.755000114	-0.03053
130.6858215	6.501999855	0.02076	104.1626282	8.753000259	-0.03053
131.050705	6.498000145	0.02564	103.9055405	8.751000404	-0.03053
131.4155884	6.494999886	0.02808	103.6912994	8.75	-0.03053
131.7375488	6.491000175	0.02808	103.4770508	8.748000145	-0.03053
131.9951172	6.487999916	0.035409998	103.3270874	8.74600029	-0.02808
132.2741394	6.484000206	0.035409998	103.1128387	8.744999886	-0.02564
132.4243927	6.480000019	0.040290002	102.9628754	8.743000031	-0.02808
132.574646	6.474999905	0.04518	102.791481	8.743000031	-0.03053
132.6819611	6.471000195	0.05006	102.5986633	8.741000175	-0.03053
132.7248993	6.46600008	0.054949999	102.427269	8.739999771	-0.03297
132.7892761	6.462999821	0.057390001	102.2344513	8.737999916	-0.03053
132.8966064	6.458000183	0.062270001	102.127327	8.737999916	-0.02808
132.8966064	6.453000069	0.067160003	102.0202103	8.737000465	-0.02808
132.9395294	6.449999809	0.072039999	101.9130859	8.736000061	-0.02808
132.8966064	6.447000027	0.076920003	101.9130859	8.734000206	-0.02808
132.9395294	6.443999767	0.086690001	101.8488159	8.734000206	-0.02808
132.9395294	6.440999985	0.091580003	101.8488159	8.732999802	-0.03053
133.0468445	6.440000057	0.098899998	101.8488159	8.732000351	-0.02808
133.1541748	6.436999798	0.106200002	101.8059616	8.730999947	-0.03053
133.2614899	6.43599987	0.111100003	101.8059616	8.729000092	-0.03053
133.3688049	6.434999943	0.120899998	101.7631149	8.729000092	-0.035409998
133.4761353	6.434000015	0.125799999	101.7631149	8.727999687	-0.03785
133.5834503	6.433000088	0.135499999	101.7631149	8.727000237	-0.040290002
133.6693115	6.43200016	0.142900005	101.7631149	8.725999832	-0.03785
133.7766266	6.431000233	0.150199994	101.7631149	8.725000381	-0.035409998
133.9483337	6.428999901	0.159999996	101.6988449	8.722999573	-0.02808
134.0556641	6.427000046	0.164800003	101.5917206	8.722999573	-0.015869999
134.2059021	6.425000191	0.172199994	101.4846039	8.722000122	0.008547
134.3132324	6.422999859	0.179499999	101.3346329	8.720999718	0.040290002
134.4205475	6.421999931	0.189300001	101.2275085	8.720000267	0.081809998
134.5278625	6.420000076	0.196600005	101.0775375	8.720000267	0.133100003
134.6137238	6.419000149	0.203899994	100.9275742	8.718999863	0.191699997
134.7854309	6.416999817	0.213699996	100.7561798	8.718000412	0.255199999
134.8927612	6.415999889	0.221000001	100.6062088	8.718000412	0.323599994
135.0429993	6.414000034	0.223399997	100.3919678	8.717000008	0.387100011
135.1932526	6.413000107	0.228300005	100.1777267	8.717000008	0.438300014
135.3649597	6.412000179	0.233199999	100.0277557	8.715999603	0.472499996
135.4508209	6.409999847	0.238100007	99.81351471	8.715000153	0.487199992
135.558136	6.409999847	0.240500003	99.70639038	8.715000153	0.479900002
135.6654663	6.407999992	0.240500003	99.55641937	8.713999748	0.460299999
135.7298584	6.406000137	0.243000001	99.44930267	8.713999748	0.426099986
135.8371735	6.40500021	0.240500003	99.40645599	8.713999748	0.382200003
135.9230347	6.402999878	0.238100007	99.29933167	8.713000298	0.338200003
136.0303497	6.401000023	0.233199999	99.29933167	8.713000298	0.284500003
136.1376648	6.399000168	0.225899994	99.23506165	8.711999893	0.235699996
136.2449799	6.396999836	0.218600005	99.29933167	8.713000298	0.186800003
136.3093719	6.394999981	0.208800003	99.29933167	8.713000298	0.145300001
136.3952332	6.393000126	0.201499999	99.34217834	8.711999893	0.106200002
136.3952332	6.390999794	0.189300001	99.34217834	8.711999893	0.074479997
136.5025482	6.388000011	0.179499999	99.29933167	8.711000443	0.04518
136.5669556	6.386000156	0.164800003	99.19220734	8.711999893	0.02076
136.6098785	6.385000229	0.147699997	99.14936066	8.711000443	0.001221
136.6742554	6.381999969	0.135499999	99.08509064	8.711000443	-0.01343
136.6098785	6.381000042	0.1184	98.97796631	8.711000443	-0.02808
136.6742554	6.377999783	0.106200002	98.97796631	8.711999893	-0.03785
136.6098785	6.375999928	0.089129999	98.93511963	8.711000443	-0.047619998
136.6098785	6.375	0.074479997	98.87084961	8.711000443	-0.054949999
136.6098785	6.373000145	0.059829999	98.76372528	8.711000443	-0.059829999
136.6098785	6.369999886	0.042739999	98.67802429	8.711000443	-0.059829999
136.6742554	6.368000031	0.03053	98.57090759	8.708999634	-0.059829999
136.6098785	6.364999771	0.015869999	98.39951324	8.708999634	-0.059829999
136.6098785	6.363999844	0.003663	98.29238892	8.708000183	-0.062270001
136.5025482	6.361000061	-0.008547	98.20669556	8.708000183	-0.062270001
136.4596252	6.357999802	-0.01832	98.14242554	8.706999779	-0.062270001
136.3952332	6.355999947	-0.03053	98.03530121	8.706000328	-0.059829999
136.2449799	6.354000092	-0.040290002	97.92818451	8.704999924	-0.059829999
136.2020569	6.350999832	-0.05006	97.7782135	8.704000473	-0.054949999
136.0303497	6.348999977	-0.057390001	97.62824249	8.703000069	-0.052499998
135.8800964	6.347000122	-0.069600001	97.45684814	8.701999664	-0.052499998
135.6654663	6.34499979	-0.074479997	97.34972382	8.701000214	-0.05006
135.4078979	6.342000008	-0.079369999	97.30687714	8.699999809	-0.047619998
135.0859375	6.34100008	-0.086690001	97.19975281	8.697999954	-0.04518
134.7854309	6.339000225	-0.089129999	97.15690613	8.69699955	-0.04518
134.3561554	6.336999893	-0.09646	97.15690613	8.696000099	-0.042739999
133.991272	6.335000038	-0.09646	97.15690613	8.694999695	-0.042739999
133.4117432	6.333000183	-0.103799999	97.15690613	8.694000244	-0.040290002
132.8322144	6.330999851	-0.106200002	97.15690613	8.69299984	-0.035409998
132.1668243	6.328999996	-0.106200002	97.09263611	8.692000389	-0.03053
131.2653351	6.327000141	-0.111100003	97.04978943	8.692000389	-0.03053
130.3853149	6.324999809	-0.1087	96.98551178	8.68999958	-0.02808
129.3335876	6.322000027	-0.111100003	96.9426651	8.68900013	-0.02808
128.217453	6.320000172	-0.111100003	96.8355484	8.687999725	-0.02564
127.0798645	6.316999912	-0.115999997	96.72842407	8.687000275	-0.02076
125.8778839	6.315000057	-0.115999997	96.62129974	8.68599987	-0.015869999
124.7617493	6.311999798	-0.115999997	96.47132874	8.68599987	-0.015869999
123.7100143	6.309999943	-0.1184	96.42848206	8.68500042	-0.015869999
122.9373093	6.30700016	-0.115999997	96.32136536	8.684000015	-0.01343
122.3577881	6.304999828	-0.115999997	96.21424103	8.682999611	-0.01099
121.8855743	6.302999973	-0.115999997	96.10712433	8.68200016	-0.01099
121.4562988	6.300000191	-0.115999997	96.04284668	8.68200016	-0.006105
121.1987305	6.297999859	-0.113600001	96	8.680999756	-0.003663
121.0914078	6.296000004	-0.113600001	96	8.680000305	-0.001221
121.2631226	6.293000221	-0.113600001	96.14997101	8.678999901	0.001221
121.628006	6.289000034	-0.113600001	96.42848206	8.67800045	0.003663
122.1002197	6.287000179	-0.111100003	96.89981842	8.677000046	0.003663
122.5080338	6.28399992	-0.111100003	97.45684814	8.675000191	0.006105
122.8299866	6.282000065	-0.106200002	98.14242554	8.673999786	0.01099
123.151947	6.278999805	-0.106200002	98.97796631	8.673999786	0.01099
123.3451309	6.276000023	-0.1087	99.87778473	8.671999931	0.01343
123.5597687	6.275000095	-0.106200002	100.8632965	8.670999527	0.01832
123.7100143	6.272999763	-0.1087	101.9559326	8.670000076	0.02076
123.8817291	6.269999981	-0.103799999	103.2199631	8.668000221	0.0232
123.8817291	6.268000126	-0.103799999	104.5268402	8.666999817	0.02808
123.817337	6.265999794	-0.101300001	105.897995	8.666000366	0.02808
123.7744064	6.263000011	-0.098899998	107.2905655	8.663999557	0.03053
123.7100143	6.260000229	-0.101300001	108.6617126	8.661999702	0.035409998
123.6670837	6.257999897	-0.098899998	110.0114441	8.661000252	0.040290002
123.6241608	6.255000114	-0.101300001	111.3183212	8.659999847	0.047619998
123.5597687	6.252999783	-0.098899998	112.5394974	8.657999992	0.052499998
123.452446	6.250999928	-0.098899998	113.7392578	8.656000137	0.057390001
123.409523	6.249000072	-0.09646	114.8961639	8.654999733	0.062270001
123.3451309	6.245999813	-0.094020002	116.0316467	8.654000282	0.067160003
123.3022003	6.243000031	-0.094020002	117.1457138	8.652999878	0.074479997
123.3451309	6.241000175	-0.091580003	118.1740723	8.651000023	0.081809998
123.3451309	6.238999844	-0.091580003	119.1810074	8.649999619	0.086690001
123.3451309	6.237999916	-0.091580003	120.1665192	8.647999763	0.094020002
123.3022003	6.236000061	-0.091580003	121.1734619	8.647000313	0.098899998
