%HTA02.xlt		3 mS Echo Tracking			
%c-PRE	c-DIAM	c-ECG	f-PRE	f-DIAM	f-ECG
129.1419373	6.68900013	-0.02564	123.8236618	8.354999542	-0.02808
129.2175903	6.68900013	-0.02076	123.6926956	8.354000092	-0.03053
129.2175903	6.690000057	-0.02076	123.5762863	8.354000092	-0.03053
129.2175903	6.691999912	-0.02564	123.4016724	8.352999687	-0.03053
129.1419373	6.69299984	-0.03053	123.2998123	8.352999687	-0.02808
129.1419373	6.696000099	-0.03297	123.1543045	8.350999832	-0.02808
129.2175903	6.698999882	-0.03297	123.0524445	8.350999832	-0.02808
129.1419373	6.703000069	-0.02808	122.906929	8.350000381	-0.02808
129.2175903	6.708000183	-0.02076	122.8341751	8.348999977	-0.03053
129.2175903	6.712999821	-0.01343	122.6886597	8.347999573	-0.03053
129.2175903	6.717999935	-0.01099	122.6159058	8.347000122	-0.03053
129.2175903	6.723999977	-0.01099	122.5140533	8.347000122	-0.03053
129.2175903	6.730000019	-0.015869999	122.4412918	8.345999718	-0.03053
129.2175903	6.736000061	-0.02076	122.3685379	8.345000267	-0.02808
129.2175903	6.743000031	-0.0232	122.295784	8.345000267	-0.03053
129.2175903	6.75	-0.0232	122.295784	8.345999718	-0.03297
129.2175903	6.756999969	-0.01832	122.2230225	8.345999718	-0.03297
129.2175903	6.763999939	-0.015869999	122.193924	8.345999718	-0.035409998
129.2175903	6.771999836	-0.01343	122.1211624	8.347000122	-0.03785
129.2175903	6.78000021	-0.01832	122.0484085	8.347999573	-0.03785
129.2175903	6.788000107	-0.02076	122.01931	8.348999977	-0.03297
129.2175903	6.796999931	-0.02564	121.9465485	8.348999977	-0.02808
129.2175903	6.80700016	-0.02564	121.8737946	8.350999832	-0.02808
129.2932587	6.815000057	-0.0232	121.844696	8.354000092	-0.03297
129.2175903	6.823999882	-0.015869999	121.7282791	8.354999542	-0.035409998
129.2175903	6.834000111	-0.01343	121.6555252	8.357999802	-0.040290002
129.2175903	6.842999935	-0.01099	121.5827713	8.361000061	-0.040290002
129.2175903	6.852000237	-0.015869999	121.5245667	8.362999916	-0.03785
129.2175903	6.861000061	-0.01832	121.4809113	8.366000175	-0.035409998
129.2175903	6.868999958	-0.02076	121.4081573	8.369999886	-0.03297
129.2932587	6.875999928	-0.02076	121.3354034	8.373999596	-0.03053
129.2175903	6.883999825	-0.01832	121.2771912	8.37899971	-0.03053
129.2932587	6.889999866	-0.01343	121.2044373	8.385000229	-0.035409998
129.2175903	6.894999981	-0.008547	121.1316833	8.390999794	-0.03785
129.2932587	6.901000023	-0.008547	121.0589294	8.397999763	-0.035409998
129.2932587	6.90500021	-0.008547	120.9861679	8.404000282	-0.03297
129.2932587	6.90899992	-0.01343	120.913414	8.411000252	-0.02808
129.2175903	6.913000107	-0.01832	120.8406601	8.418999672	-0.0232
129.2175903	6.915999889	-0.02076	120.7679062	8.42800045	-0.02564
129.2932587	6.920000076	-0.02076	120.7388	8.437000275	-0.02808
129.2932587	6.922999859	-0.01343	120.63694	8.44699955	-0.03297
129.2932587	6.926000118	-0.008547	120.5641861	8.456000328	-0.035409998
129.2175903	6.928999901	-0.006105	120.5205307	8.465999603	-0.03785
129.2932587	6.931000233	-0.008547	120.4477768	8.477999687	-0.03053
129.2932587	6.933000088	-0.01343	120.3750153	8.487999916	-0.02076
129.2932587	6.93599987	-0.015869999	120.3168182	8.496999741	-0.015869999
129.2932587	6.936999798	-0.015869999	120.2004013	8.505999565	-0.01343
129.2932587	6.93900013	-0.01099	120.1713028	8.515000343	-0.015869999
129.2932587	6.940999985	-0.003663	120.0985489	8.522999763	-0.015869999
129.2932587	6.94299984	0.001221	120.0257874	8.529999733	-0.01832
129.2932587	6.945000172	0.006105	119.9530334	8.536999702	-0.01343
129.2932587	6.946000099	0.006105	119.8802795	8.543000221	-0.01099
129.2932587	6.947999954	0.003663	119.8511734	8.548000336	-0.008547
129.2932587	6.948999882	0.006105	119.7056656	8.55300045	-0.006105
129.2932587	6.949999809	0.008547	119.6329041	8.557999611	-0.008547
129.2932587	6.952000141	0.015869999	119.6038055	8.562000275	-0.008547
129.2932587	6.953000069	0.02564	119.5310516	8.565999985	-0.008547
129.4067383	6.954999924	0.03297	119.4873962	8.569999695	-0.008547
129.2932587	6.955999851	0.03785	119.4291916	8.572999954	-0.006105
129.2932587	6.958000183	0.040290002	119.3855362	8.576000214	-0.006105
129.2932587	6.959000111	0.03785	119.2400208	8.578000069	-0.003663
129.2932587	6.959000111	0.03297	119.2109222	8.581000328	-0.001221
129.2932587	6.960999966	0.035409998	119.1090622	8.583000183	0.001221
129.2932587	6.961999893	0.040290002	119.0363083	8.583999634	-0.001221
129.2932587	6.962999821	0.04518	119.0363083	8.586000443	-0.001221
129.2932587	6.964000225	0.05006	118.919899	8.586999893	-0.001221
129.4067383	6.965000153	0.052499998	118.8907928	8.588000298	-0.001221
129.4067383	6.96600008	0.05006	118.8180389	8.588999748	0.003663
129.4067383	6.967999935	0.05006	118.745285	8.590000153	0.006105
129.4067383	6.968999863	0.04518	118.643425	8.590000153	0.01099
129.2932587	6.96999979	0.047619998	118.5706711	8.590999603	0.015869999
129.2932587	6.971000195	0.052499998	118.5270157	8.590999603	0.01832
129.4067383	6.96999979	0.062270001	118.4979095	8.592000008	0.0232
129.4067383	6.971000195	0.067160003	118.3960571	8.592000008	0.02564
129.2932587	6.971000195	0.072039999	118.3232956	8.592000008	0.03053
129.4067383	6.971000195	0.067160003	118.2505417	8.592000008	0.035409998
129.4067383	6.96999979	0.062270001	118.2214355	8.592000008	0.042739999
129.4067383	6.968999863	0.054949999	118.1050262	8.592000008	0.047619998
129.4067383	6.968999863	0.047619998	118.0322723	8.590999603	0.05006
129.4067383	6.967000008	0.042739999	118.0322723	8.590999603	0.052499998
129.4067383	6.965000153	0.03785	118.0031738	8.590000153	0.052499998
129.4067383	6.962999821	0.03297	117.9013138	8.590000153	0.054949999
129.2932587	6.960999966	0.0232	117.8576584	8.588999748	0.054949999
129.4067383	6.958000183	0.01343	117.7849045	8.588000298	0.062270001
129.4067383	6.955999851	0.001221	117.7121429	8.586000443	0.067160003
129.4067383	6.953999996	-0.006105	117.639389	8.585000038	0.076920003
129.4067383	6.953000069	-0.01343	117.6102905	8.583999634	0.079369999
129.4067383	6.951000214	-0.01343	117.5084305	8.581999779	0.079369999
129.4067383	6.949999809	-0.01099	117.4356766	8.579999924	0.079369999
129.4067383	6.947000027	-0.01099	117.3192673	8.576999664	0.081809998
129.4067383	6.946000099	-0.01099	117.261055	8.574999809	0.081809998
129.4067383	6.943999767	-0.015869999	117.1883011	8.572999954	0.081809998
129.4067383	6.941999912	-0.0232	117.0718918	8.571000099	0.081809998
129.4067383	6.940000057	-0.03053	116.9991379	8.567000389	0.079369999
129.2932587	6.93900013	-0.02808	116.8681793	8.56400013	0.072039999
129.4067383	6.93599987	-0.02808	116.7954178	8.56099987	0.059829999
129.4067383	6.934999943	-0.02564	116.6790085	8.557999611	0.047619998
129.4067383	6.933000088	-0.03053	116.5771484	8.553999901	0.035409998
129.4067383	6.931000233	-0.035409998	116.4316406	8.550999641	0.0232
129.4067383	6.929999828	-0.042739999	116.373436	8.546999931	0.01343
129.4067383	6.927000046	-0.04518	116.3006744	8.543999672	0.006105
129.4067383	6.926000118	-0.03785	116.1551666	8.541000366	0.003663
129.4067383	6.926000118	-0.01832	116.1115112	8.536999702	-0.003663
129.4067383	6.925000191	0.02076	116.0533066	8.534000397	-0.01099
129.4067383	6.923999786	0.074479997	116.0096512	8.529999733	-0.015869999
129.4067383	6.923999786	0.150199994	115.9805527	8.527000427	-0.02564
129.4067383	6.925000191	0.240500003	115.9077988	8.522999763	-0.03053
129.4067383	6.923999786	0.333299994	115.8641434	8.519000053	-0.03297
129.4067383	6.922999859	0.423700005	115.8350372	8.515999794	-0.035409998
129.4067383	6.922999859	0.496899992	115.7622833	8.512000084	-0.035409998
129.4067383	6.921999931	0.536000013	115.6895294	8.508999825	-0.03785
129.4067383	6.921999931	0.533599973	115.6167679	8.505000114	-0.040290002
129.4824066	6.920000076	0.496899992	115.544014	8.501000404	-0.05006
129.4824066	6.920000076	0.438300014	115.4421539	8.498000145	-0.054949999
129.4067383	6.919000149	0.367500007	115.3694	8.494999886	-0.059829999
129.4067383	6.916999817	0.286900014	115.26754	8.491000175	-0.062270001
129.4067383	6.915999889	0.206300005	115.2238846	8.487999916	-0.059829999
129.4067383	6.915999889	0.133100003	115.1511307	8.484999657	-0.059829999
129.4067383	6.914000034	0.076920003	115.1220322	8.482000351	-0.059829999
129.4824066	6.913000107	0.035409998	115.0492706	8.479999542	-0.067160003
129.4824066	6.910999775	0.006105	114.9765167	8.477000237	-0.074479997
129.4067383	6.909999847	-0.01099	114.9037628	8.473999977	-0.079369999
129.4824066	6.90899992	-0.02076	114.8746567	8.470999718	-0.074479997
129.4824066	6.907000065	-0.03297	114.8019028	8.468999863	-0.059829999
129.4824066	6.906000137	-0.040290002	114.7291489	8.468000412	-0.040290002
129.4824066	6.903999805	-0.04518	114.6563873	8.465000153	-0.006105
129.4067383	6.902999878	-0.042739999	114.6272888	8.463999748	0.035409998
129.4067383	6.901000023	-0.040290002	114.5254288	8.461999893	0.091580003
129.4067383	6.899000168	-0.03053	114.4817734	8.460000038	0.164800003
129.4824066	6.897999763	-0.02564	114.4526749	8.458999634	0.25029999
129.4824066	6.894999981	-0.0232	114.3799133	8.456999779	0.343100011
129.4824066	6.893000126	-0.0232	114.3362656	8.456000328	0.428600013
129.4067383	6.892000198	-0.02808	114.3071594	8.454999924	0.484699994
129.4824066	6.889999866	-0.03297	114.2344055	8.453000069	0.487199992
129.4824066	6.888000011	-0.035409998	114.2052994	8.453000069	0.440800011
129.4824066	6.886000156	-0.03297	114.1325455	8.451999664	0.365099996
129.4824066	6.883999825	-0.03053	114.1325455	8.451000214	0.272300005
129.4824066	6.881999969	-0.02564	114.0597916	8.449999809	0.177000001
129.4067383	6.881000042	-0.02564	114.0161362	8.449000359	0.086690001
129.4824066	6.877999783	-0.02564	113.9870377	8.449000359	0.003663
129.4824066	6.876999855	-0.02808	113.9142761	8.447999954	-0.067160003
129.4067383	6.875	-0.03053	113.8415222	8.447999954	-0.125799999
129.4824066	6.873000145	-0.02808	113.7687683	8.44699955	-0.172199994
129.4824066	6.872000217	-0.0232	113.6960068	8.44699955	-0.203899994
129.4824066	6.869999886	-0.02076	113.6960068	8.446000099	-0.218600005
129.4824066	6.868999958	-0.015869999	113.6669083	8.446000099	-0.218600005
129.4824066	6.867000103	-0.015869999	113.6232529	8.446000099	-0.206300005
129.4824066	6.866000175	-0.01832	113.5941544	8.446000099	-0.194100007
129.4824066	6.864999771	-0.02076	113.5650482	8.444000244	-0.177000001
129.4824066	6.861999989	-0.02564	113.4922943	8.444000244	-0.159999996
129.4824066	6.861000061	-0.02564	113.4195404	8.44299984	-0.147699997
129.4824066	6.859000206	-0.02076	113.3467789	8.44299984	-0.137999997
129.4824066	6.857999802	-0.01343	113.3176804	8.442000389	-0.125799999
129.4824066	6.855999947	-0.01099	113.2012711	8.440999985	-0.115999997
129.4824066	6.854000092	-0.008547	113.1721649	8.440999985	-0.103799999
129.4824066	6.852000237	-0.008547	113.099411	8.43900013	-0.091580003
129.4824066	6.850999832	-0.01343	113.0266495	8.43900013	-0.079369999
129.5959015	6.848999977	-0.01832	112.9538956	8.437999725	-0.072039999
129.5959015	6.84800005	-0.01832	112.9247971	8.437000275	-0.067160003
129.4824066	6.846000195	-0.01343	112.8811417	8.43599987	-0.062270001
129.4824066	6.84499979	-0.006105	112.8083878	8.43500042	-0.059829999
129.4824066	6.842999935	-0.003663	112.7792816	8.434000015	-0.054949999
129.4824066	6.842000008	-0.001221	112.7065277	8.432999611	-0.047619998
129.4824066	6.840000153	-0.003663	112.6774216	8.430999756	-0.042739999
129.4824066	6.839000225	-0.008547	112.6046677	8.430000305	-0.03053
129.4824066	6.836999893	-0.01099	112.5319138	8.430000305	-0.02808
129.4824066	6.835000038	-0.01099	112.4882584	8.42800045	-0.02564
129.4824066	6.835000038	-0.006105	112.3863983	8.427000046	-0.02564
129.4824066	6.833000183	-0.001221	112.3136444	8.425000191	-0.02564
129.5959015	6.831999779	0.003663	112.2117844	8.423999786	-0.02564
129.4824066	6.829999924	0.003663	112.1390305	8.423000336	-0.0232
129.4824066	6.828999996	-0.001221	112.0371704	8.420999527	-0.02076
129.4824066	6.828000069	-0.003663	111.9207611	8.418999672	-0.02076
129.4824066	6.824999809	-0.01099	111.8480072	8.418000221	-0.01832
129.4824066	6.824999809	-0.01099	111.8189011	8.416999817	-0.01832
129.4824066	6.822999954	-0.006105	111.7461472	8.414999962	-0.0232
129.4824066	6.822000027	0.001221	111.7461472	8.413000107	-0.02564
129.5959015	6.821000099	0.006105	111.717041	8.411999702	-0.02564
129.5959015	6.818999767	0.01099	111.6733932	8.409999847	-0.02076
129.5959015	6.816999912	0.008547	111.717041	8.407999992	-0.01832
129.5959015	6.815000057	0.006105	111.6733932	8.406999588	-0.01343
129.4824066	6.81400013	0.006105	111.6733932	8.406000137	-0.008547
129.5959015	6.813000202	0.008547	111.717041	8.404999733	-0.006105
129.4824066	6.811999798	0.01099	111.717041	8.404000282	-0.006105
129.4824066	6.809999943	0.01832	111.7461472	8.402000427	-0.008547
129.4824066	6.808000088	0.02564	111.7461472	8.401000023	-0.01099
129.4824066	6.80700016	0.02808	111.8189011	8.399000168	-0.008547
129.4824066	6.80700016	0.03053	111.9207611	8.397999763	-0.008547
129.4824066	6.804999828	0.03053	112.0371704	8.397000313	-0.003663
129.5959015	6.802999973	0.02808	112.2117844	8.395999908	-0.003663
129.5959015	6.801000118	0.03053	112.4591599	8.395999908	-0.001221
129.5959015	6.801000118	0.035409998	112.7792816	8.395999908	0.001221
129.5959015	6.798999786	0.042739999	113.1721649	8.395000458	0.001221
129.4824066	6.797999859	0.04518	113.6232529	8.392000198	0.001221
129.5959015	6.796000004	0.047619998	114.1616516	8.390999794	0.001221
129.5959015	6.796000004	0.04518	114.8455582	8.388999939	0.003663
129.5959015	6.794000149	0.040290002	115.5876694	8.388999939	0.006105
129.4824066	6.791999817	0.040290002	116.4025345	8.390000343	0.01099
129.5959015	6.791999817	0.04518	117.3192673	8.387999535	0.01099
129.4824066	6.790999889	0.05006	118.2796478	8.38599968	0.01099
129.5959015	6.789999962	0.059829999	119.3564301	8.385000229	0.01099
129.5959015	6.789000034	0.067160003	120.4186707	8.383999825	0.01099
129.5959015	6.787000179	0.072039999	121.5536652	8.381999969	0.01099
129.5959015	6.785999775	0.072039999	122.7323151	8.380999565	0.01343
129.5959015	6.784999847	0.069600001	123.9400635	8.37899971	0.02076
129.5959015	6.78399992	0.067160003	125.1478195	8.376999855	0.02564
129.5959015	6.782000065	0.069600001	126.3119202	8.375	0.03053
129.5959015	6.781000137	0.076920003	127.4905624	8.373999596	0.03053
129.5959015	6.78000021	0.084250003	128.6255646	8.371999741	0.02808
129.5959015	6.78000021	0.091580003	129.7314453	8.371999741	0.03053
129.5959015	6.777999878	0.09646	130.8227997	8.369999886	0.03297
129.5959015	6.77699995	0.098899998	131.8559265	8.368000031	0.040290002
129.5959015	6.776000023	0.09646	132.8890686	8.366000175	0.04518
129.5959015	6.775000095	0.098899998	133.8494568	8.364999771	0.05006
129.5959015	6.774000168	0.103799999	134.8389282	8.36400032	0.05006
129.5959015	6.772999763	0.1087	135.8429718	8.362999916	0.05006
129.5959015	6.772999763	0.1184	136.7596893	8.362000465	0.05006
129.5959015	6.771999836	0.125799999	137.6909637	8.359999657	0.047619998
129.5959015	6.771999836	0.130600005	138.6076965	8.359000206	0.047619998
129.5959015	6.770999908	0.133100003	139.5389709	8.357999802	0.05006
129.5959015	6.769000053	0.133100003	140.3538513	8.357000351	0.054949999
129.5959015	6.769000053	0.135499999	141.1396179	8.355999947	0.054949999
129.5959015	6.768000126	0.140400007	141.954483	8.354999542	0.054949999
129.5959015	6.767000198	0.147699997	142.7256927	8.354000092	0.052499998
129.5959015	6.767000198	0.159999996	143.5114594	8.352000237	0.052499998
129.5959015	6.765999794	0.167300001	144.224472	8.352000237	0.054949999
129.5959015	6.764999866	0.169699997	145.0102234	8.350999832	0.057390001
129.5959015	6.763999939	0.169699997	145.7232361	8.350999832	0.067160003
129.5959015	6.763000011	0.167300001	146.4217072	8.350000381	0.072039999
129.5959015	6.762000084	0.167300001	147.0619507	8.348999977	0.081809998
129.5959015	6.762000084	0.167300001	147.7022095	8.347999573	0.084250003
129.5959015	6.760000229	0.177000001	148.3133545	8.347000122	0.086690001
129.5959015	6.760000229	0.184400007	148.9536133	8.345999718	0.086690001
129.5959015	6.758999825	0.191699997	149.5211182	8.345000267	0.089129999
129.5959015	6.757999897	0.191699997	150.0595093	8.343999863	0.091580003
129.6715546	6.756999969	0.186800003	150.5833435	8.343999863	0.09646
129.5959015	6.756000042	0.181899995	151.0780945	8.342000008	0.103799999
129.5959015	6.754000187	0.177000001	151.5437317	8.342000008	0.1087
129.5959015	6.752999783	0.177000001	152.0384674	8.340999603	0.111100003
129.5959015	6.751999855	0.177000001	152.5041199	8.340999603	0.111100003
129.5959015	6.750999928	0.179499999	152.9261017	8.340999603	0.111100003
129.5959015	6.75	0.177000001	153.3189697	8.340000153	0.113600001
129.5959015	6.749000072	0.169699997	153.7118683	8.340000153	0.1184
129.5959015	6.748000145	0.157499999	154.0610962	8.338999748	0.125799999
129.5959015	6.747000217	0.145300001	154.3812256	8.338000298	0.133100003
129.5959015	6.747000217	0.133100003	154.6722412	8.338000298	0.135499999
129.5959015	6.745999813	0.120899998	154.9923706	8.338000298	0.135499999
129.5959015	6.743999958	0.113600001	155.2833862	8.336999893	0.133100003
129.6715546	6.743999958	0.106200002	155.5307617	8.336000443	0.133100003
129.5959015	6.742000103	0.09646	155.7344818	8.336999893	0.130600005
129.6715546	6.741000175	0.084250003	155.9818573	8.336000443	0.135499999
129.5959015	6.739999771	0.067160003	156.1710205	8.336000443	0.140400007
129.6715546	6.738999844	0.05006	156.3456421	8.335000038	0.145300001
129.6715546	6.737999916	0.03297	156.5202484	8.335000038	0.147699997
129.5959015	6.736999989	0.02564	156.6657562	8.335000038	0.150199994
129.6715546	6.736000061	0.015869999	156.8694763	8.335000038	0.147699997
129.6715546	6.735000134	0.008547	157.0149841	8.335000038	0.145300001
129.6715546	6.734000206	0.001221	157.1605072	8.333999634	0.145300001
129.5959015	6.732999802	-0.01099	157.306015	8.333999634	0.145300001
129.6715546	6.730999947	-0.02564	157.4078674	8.333999634	0.147699997
129.6715546	6.730000019	-0.040290002	157.5097351	8.333999634	0.150199994
129.5959015	6.730000019	-0.052499998	157.6261292	8.333999634	0.152600005
129.6715546	6.728000164	-0.057390001	157.6988983	8.333999634	0.150199994
129.6715546	6.727000237	-0.064709999	157.7279968	8.333999634	0.145300001
129.6715546	6.725999832	-0.064709999	157.8735046	8.333999634	0.140400007
129.6715546	6.724999905	-0.067160003	157.9462738	8.331999779	0.133100003
129.6715546	6.723999977	-0.072039999	157.9753723	8.333000183	0.128199995
129.6715546	6.72300005	-0.076920003	157.9753723	8.333000183	0.123300001
129.6715546	6.722000122	-0.081809998	158.0190277	8.333000183	0.1184
129.6715546	6.721000195	-0.086690001	157.9753723	8.331999779	0.113600001
129.6715546	6.71999979	-0.089129999	158.0190277	8.331999779	0.103799999
129.7850494	6.717999935	-0.089129999	158.0481262	8.331999779	0.094020002
129.6715546	6.717999935	-0.084250003	158.0481262	8.331000328	0.084250003
129.7850494	6.71600008	-0.084250003	158.0190277	8.331000328	0.072039999
129.7850494	6.71600008	-0.086690001	158.0190277	8.331000328	0.062270001
129.6715546	6.715000153	-0.091580003	157.9753723	8.331000328	0.052499998
129.7850494	6.714000225	-0.09646	157.9753723	8.329000473	0.047619998
129.7850494	6.712999821	-0.101300001	157.9462738	8.328000069	0.03785
129.6715546	6.711999893	-0.101300001	157.8735046	8.328000069	0.02808
129.6715546	6.711999893	-0.101300001	157.8007507	8.328000069	0.01832
129.7850494	6.710999966	-0.098899998	157.7279968	8.326999664	0.003663
129.7850494	6.710999966	-0.09646	157.5097351	8.326000214	-0.008547
129.7850494	6.710000038	-0.09646	157.3351135	8.326000214	-0.01832
129.6715546	6.709000111	-0.098899998	157.1168518	8.324999809	-0.02564
129.7850494	6.708000183	-0.103799999	156.9422302	8.324000359	-0.035409998
129.7850494	6.708000183	-0.1087	156.7385101	8.322999954	-0.040290002
129.7850494	6.706999779	-0.106200002	156.5202484	8.322999954	-0.047619998
129.7850494	6.706999779	-0.101300001	156.2292175	8.32199955	-0.054949999
129.7850494	6.705999851	-0.098899998	155.9818573	8.321000099	-0.062270001
129.7850494	6.705999851	-0.094020002	155.6617279	8.319000244	-0.072039999
129.7850494	6.703999996	-0.094020002	155.2833862	8.319999695	-0.076920003
129.7850494	6.703999996	-0.09646	154.9196167	8.31799984	-0.079369999
129.7850494	6.703999996	-0.101300001	154.5703888	8.31799984	-0.081809998
129.7850494	6.702000141	-0.106200002	154.1774902	8.315999985	-0.084250003
129.7850494	6.702000141	-0.106200002	153.7118683	8.31499958	-0.089129999
129.7850494	6.701000214	-0.106200002	153.2898712	8.31400013	-0.09646
129.8607025	6.702000141	-0.103799999	152.7951355	8.31400013	-0.103799999
129.7850494	6.699999809	-0.101300001	152.2858429	8.312999725	-0.1087
129.7850494	6.699999809	-0.101300001	151.7183533	8.312999725	-0.1087
129.7850494	6.699999809	-0.103799999	151.1945038	8.312000275	-0.106200002
129.7850494	6.698999882	-0.106200002	150.5833435	8.312000275	-0.101300001
129.7850494	6.698999882	-0.1087	149.9867554	8.312000275	-0.098899998
129.7850494	6.697000027	-0.106200002	149.3756104	8.31099987	-0.098899998
129.8607025	6.697000027	-0.103799999	148.7789917	8.31000042	-0.101300001
129.8607025	6.696000099	-0.09646	148.1387482	8.309000015	-0.106200002
129.8607025	6.695000172	-0.091580003	147.4984894	8.307999611	-0.1087
129.8607025	6.69299984	-0.089129999	146.8145752	8.307999611	-0.111100003
129.8607025	6.69299984	-0.089129999	146.1743317	8.30700016	-0.111100003
129.8607025	6.691999912	-0.091580003	145.5049744	8.305999756	-0.106200002
129.8607025	6.690000057	-0.094020002	144.8938293	8.305000305	-0.106200002
129.8607025	6.68900013	-0.091580003	144.297226	8.305000305	-0.103799999
129.8607025	6.688000202	-0.084250003	143.7297363	8.303999901	-0.106200002
129.7850494	6.686999798	-0.076920003	143.2349854	8.30300045	-0.106200002
129.8607025	6.686999798	-0.074479997	142.7256927	8.300999641	-0.106200002
129.8607025	6.684999943	-0.072039999	142.2745972	8.300000191	-0.1087
129.8607025	6.684000015	-0.076920003	141.80896	8.298999786	-0.103799999
129.8607025	6.684000015	-0.081809998	141.4597321	8.298000336	-0.101300001
129.8607025	6.68200016	-0.084250003	141.0959625	8.296999931	-0.098899998
129.8607025	6.68200016	-0.084250003	140.7758331	8.298000336	-0.098899998
129.8607025	6.68200016	-0.076920003	140.5284576	8.295999527	-0.098899998
129.8607025	6.68200016	-0.072039999	140.2519836	8.295999527	-0.101300001
129.8607025	6.684000015	-0.067160003	139.960968	8.295999527	-0.101300001
129.8607025	6.68599987	-0.067160003	139.7135925	8.295999527	-0.098899998
129.8607025	6.688000202	-0.067160003	139.4225616	8.296999931	-0.09646
129.8607025	6.690999985	-0.069600001	139.2188416	8.296999931	-0.091580003
129.8607025	6.695000172	-0.072039999	138.9714813	8.298000336	-0.086690001
129.8607025	6.698999882	-0.069600001	138.7532043	8.298999786	-0.084250003
129.8607025	6.703000069	-0.062270001	138.5058441	8.300999641	-0.084250003
129.9741974	6.709000111	-0.054949999	138.2875671	8.302000046	-0.084250003
129.9741974	6.714000225	-0.05006	138.0402069	8.305000305	-0.084250003
129.9741974	6.718999863	-0.05006	137.8655853	8.307999611	-0.081809998
129.9741974	6.725999832	-0.052499998	137.6473236	8.31099987	-0.074479997
129.8607025	6.731999874	-0.054949999	137.4436035	8.315999985	-0.067160003
129.8607025	6.737999916	-0.057390001	137.2253265	8.319000244	-0.064709999
129.9741974	6.744999886	-0.054949999	137.0507202	8.324000359	-0.064709999
129.8607025	6.750999928	-0.047619998	136.8760986	8.329999924	-0.064709999
129.8607025	6.758999825	-0.040290002	136.7305908	8.336000443	-0.067160003
129.9741974	6.765999794	-0.03297	136.6141815	8.342000008	-0.069600001
129.9741974	6.774000168	-0.03297	136.5559692	8.347999573	-0.067160003
129.9741974	6.782000065	-0.035409998	136.4104614	8.354999542	-0.062270001
129.9741974	6.789999962	-0.03785	136.3377075	8.36400032	-0.057390001
129.9741974	6.798999786	-0.040290002	136.2358398	8.371999741	-0.057390001
129.9741974	6.809000015	-0.040290002	136.090332	8.380999565	-0.057390001
129.9741974	6.81799984	-0.03785	136.0175781	8.390999794	-0.062270001
129.9741974	6.827000141	-0.03297	135.9448242	8.401000023	-0.064709999
129.9741974	6.836999893	-0.03053	135.8429718	8.411000252	-0.064709999
129.9741974	6.846000195	-0.03297	135.7702026	8.421999931	-0.064709999
129.9741974	6.855000019	-0.035409998	135.6683502	8.43200016	-0.062270001
129.9741974	6.862999916	-0.040290002	135.6246948	8.44299984	-0.057390001
129.9741974	6.869999886	-0.042739999	135.5519409	8.454999924	-0.054949999
129.9741974	6.875999928	-0.040290002	135.4500885	8.465000153	-0.05006
129.9741974	6.882999897	-0.03785	135.3773193	8.475999832	-0.052499998
130.0498505	6.888999939	-0.03053	135.3482208	8.486000061	-0.054949999
129.9741974	6.893000126	-0.02564	135.2754669	8.494999886	-0.054949999
129.8607025	6.896999836	-0.02564	135.2318115	8.50399971	-0.052499998
